frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
816,6.7643315,158.0840302,260.13988,35.85856235,59.00812433,0.136769428,-2.863230572,0.226832289,-0.001768064,0.000271806,-2.867569105,0.023000772,0.007282747,0.024126208,0.991336817
817,6.7753795,158.0853806,260.1397521,35.85886866,59.00809532,0.13743079,-2.86256921,0.226832289,-0.001461757,0.000300821,-2.863436917,0.000752666,-0.018362327,0.018377746,3.101487685
818,6.7800529,158.0821476,260.1399032,35.85813532,59.0081296,0.137563062,-2.862436938,0.226832289,-0.002195098,0.00026654,-2.840835577,-0.081756734,-0.076602718,0.112036333,2.485169352
819,6.791764,158.0822663,260.1400097,35.85816225,59.00815374,0.137589517,-2.862410483,0.226832289,-0.002168166,0.000242395,-2.814540406,-0.134928298,-0.108913966,0.173400973,4.271939672
820,6.7964784,158.0746971,260.1474521,35.85644531,59.00984191,0.246469319,-2.753530681,0.226832289,-0.003885104,-0.001445778,-2.78750647,-0.206618339,-0.174170435,0.270234118,2.82927296
821,6.8071182,158.0660872,260.1558816,35.85449229,59.011754,0.26824528,-2.73175472,0.226832289,-0.005838125,-0.003357862,-2.782099683,-0.169941699,-0.171268611,0.241273948,2.146522559
822,6.8126054,158.0580867,260.163711,35.85267754,59.01352996,0.272600472,-2.727399528,0.226832289,-0.00765288,-0.005133828,-2.781018325,-0.136544151,-0.148127177,0.201459588,-0.40630123
823,6.8238097,158.059394,260.1633566,35.85297406,59.01344959,0.164596999,-2.835403001,0.226832289,-0.007356357,-0.005053449,-2.802576956,-0.04886454,-0.065936374,0.08206917,-2.500845586
824,6.8283265,158.0627649,260.1610937,35.8537387,59.01293627,0.142996304,-2.857003696,0.226832289,-0.00659172,-0.004540136,-2.828663585,0.022299316,-0.005183495,0.022893844,-2.725046747
825,6.839298,158.0663542,260.1585367,35.85455287,59.01235626,0.138676165,-2.861323835,0.226832289,-0.005777547,-0.003960123,-2.83388091,0.16056309,0.044398072,0.166588399,-0.510027899
826,6.8436894,158.0696891,260.156135,35.85530934,59.01181149,0.137812137,-2.862187863,0.226832289,-0.005021079,-0.003415352,-2.813149473,0.361443184,-0.007380325,0.361518525,2.717265226
827,6.8553938,158.0882955,260.1600436,35.85952987,59.01269808,0.246513843,-2.753486157,0.226832289,-0.000800546,-0.00430194,-2.767427258,0.391698483,-0.070593145,0.398008912,3.564141383
